,prdtypecode
95553.0,1302
95554.0,1300
95555.0,1280
95556.0,1920
95557.0,10
95558.0,2060
95559.0,2060
95560.0,1160
95561.0,1320
95562.0,1281
95563.0,1302
95564.0,1140
95565.0,2462
95566.0,1300
95567.0,1920
95568.0,1320
95569.0,2582
95570.0,2583
95571.0,2060
95572.0,2403
95573.0,1160
95574.0,1280
95575.0,1301
95576.0,1140
95577.0,1560
95578.0,10
95579.0,1160
95580.0,1281
95581.0,2522
95582.0,1560
95583.0,2583
95584.0,2583
95585.0,2280
95586.0,2403
95587.0,1140
95588.0,2583
95589.0,1281
95590.0,2583
95591.0,2522
95592.0,2585
95593.0,2905
95594.0,2522
95595.0,1140
95596.0,2582
95597.0,1160
95598.0,2522
95599.0,1140
95600.0,10
95601.0,2583
95602.0,10
95603.0,1180
95604.0,1160
95605.0,2220
95606.0,2280
95607.0,2462
95608.0,2220
95609.0,2705
95610.0,60
95611.0,10
95612.0,2403
95613.0,2403
95614.0,1281
95615.0,1280
95616.0,2583
95617.0,2403
95618.0,1940
95619.0,1281
95620.0,1920
95621.0,2280
95622.0,2403
95623.0,1560
95624.0,1302
95625.0,2583
95626.0,1300
95627.0,2583
95628.0,1300
95629.0,1160
95630.0,1560
95631.0,2280
95632.0,1300
95633.0,2403
95634.0,1920
95635.0,2462
95636.0,1160
95637.0,2583
95638.0,2585
95639.0,2060
95640.0,2280
95641.0,1300
95642.0,2060
95643.0,1920
95644.0,2583
95645.0,10
95646.0,2583
95647.0,1940
95648.0,1560
95649.0,2522
95650.0,2060
95651.0,2280
95652.0,1920
95653.0,2522
95654.0,2522
95655.0,1160
95656.0,2522
95657.0,2583
95658.0,1302
95659.0,2583
95660.0,10
95661.0,2522
95662.0,2583
95663.0,2705
95664.0,1920
95665.0,2585
95666.0,1300
95667.0,2522
95668.0,2705
95669.0,2280
95670.0,1560
95671.0,2522
95672.0,1301
95673.0,1920
95674.0,2583
95675.0,2522
95676.0,2583
95677.0,40
95678.0,2522
95679.0,60
95680.0,2403
95681.0,2585
95682.0,2582
95683.0,2060
95684.0,10
95685.0,2583
95686.0,2583
95687.0,10
95688.0,2583
95689.0,2280
95690.0,2522
95691.0,1140
95692.0,60
95693.0,1180
95694.0,1302
95695.0,40
95696.0,1280
95697.0,2522
95698.0,1560
95699.0,1920
95700.0,2582
95701.0,2583
95702.0,1300
95703.0,1280
95704.0,2582
95705.0,1560
95706.0,2583
95707.0,2582
95708.0,2583
95709.0,1300
95710.0,1140
95711.0,2403
95712.0,1560
95713.0,2220
95714.0,2583
95715.0,1302
95716.0,2060
95717.0,1160
95718.0,1320
95719.0,60
95720.0,1140
95721.0,2462
95722.0,2280
95723.0,2582
95724.0,1180
95725.0,2522
95726.0,1300
95727.0,1560
95728.0,2585
95729.0,1320
95730.0,1560
95731.0,2905
95732.0,2060
95733.0,2280
95734.0,2583
95735.0,1300
95736.0,1560
95737.0,2060
95738.0,2522
95739.0,2220
95740.0,1320
95741.0,2280
95742.0,1560
95743.0,1300
95744.0,2582
95745.0,1320
95746.0,2583
95747.0,2583
95748.0,10
95749.0,2705
95750.0,2403
95751.0,1281
95752.0,2582
95753.0,1280
95754.0,1920
95755.0,1140
95756.0,1560
95757.0,1140
95758.0,1560
95759.0,1140
95760.0,40
95761.0,2583
95762.0,1302
95763.0,2585
95764.0,1320
95765.0,1160
95766.0,1300
95767.0,2585
95768.0,40
95769.0,10
95770.0,2583
95771.0,1140
95772.0,1560
95773.0,2060
95774.0,1300
95775.0,2585
95776.0,2585
95777.0,10
95778.0,10
95779.0,2583
95780.0,1281
95781.0,2220
95782.0,2280
95783.0,1301
95784.0,1160
95785.0,2403
95786.0,2583
95787.0,2583
95788.0,1300
95789.0,2522
95790.0,2403
95791.0,2705
95792.0,10
95793.0,1920
95794.0,2583
95795.0,2583
95796.0,2280
95797.0,1320
95798.0,1300
95799.0,1140
95800.0,50
95801.0,1920
95802.0,2280
95803.0,1140
95804.0,1940
95805.0,2905
95806.0,2705
95807.0,2060
95808.0,2585
95809.0,1560
95810.0,1281
95811.0,2403
95812.0,2583
95813.0,1320
95814.0,2060
95815.0,2522
95816.0,2280
95817.0,1320
95818.0,1301
95819.0,2583
95820.0,2582
95821.0,2280
95822.0,2705
95823.0,2522
95824.0,2585
95825.0,1302
95826.0,1280
95827.0,10
95828.0,1300
95829.0,2280
95830.0,1320
95831.0,2522
95832.0,2060
95833.0,1160
95834.0,2905
95835.0,2462
95836.0,2462
95837.0,10
95838.0,2280
95839.0,2403
95840.0,1160
95841.0,1280
95842.0,1320
95843.0,2522
95844.0,1560
95845.0,1140
95846.0,1140
95847.0,1160
95848.0,2060
95849.0,1920
95850.0,2583
95851.0,1281
95852.0,2280
95853.0,10
95854.0,1300
95855.0,2403
95856.0,1301
95857.0,10
95858.0,1160
95859.0,1280
95860.0,2280
95861.0,1560
95862.0,1320
95863.0,1280
95864.0,2705
95865.0,10
95866.0,2583
95867.0,2462
95868.0,2522
95869.0,2583
95870.0,1281
95871.0,1560
95872.0,10
95873.0,1280
95874.0,2403
95875.0,2583
95876.0,1940
95877.0,2403
95878.0,1320
95879.0,40
95880.0,2583
95881.0,2582
95882.0,1560
95883.0,1300
95884.0,2522
95885.0,2220
95886.0,1300
95887.0,60
95888.0,2220
95889.0,1300
95890.0,1940
95891.0,1320
95892.0,2522
95893.0,1160
95894.0,2060
95895.0,1920
95896.0,1301
95897.0,2582
95898.0,1920
95899.0,2583
95900.0,2280
95901.0,2705
95902.0,1920
95903.0,1300
95904.0,2280
95905.0,1560
95906.0,2583
95907.0,2060
95908.0,60
95909.0,2583
95910.0,2522
95911.0,2522
95912.0,10
95913.0,2583
95914.0,10
95915.0,2583
95916.0,50
95917.0,10
95918.0,1302
95919.0,2583
95920.0,1160
95921.0,10
95922.0,2583
95923.0,1280
95924.0,2583
95925.0,1920
95926.0,1140
95927.0,10
95928.0,2280
95929.0,1140
95930.0,2522
95931.0,1920
95932.0,2522
95933.0,2583
95934.0,1280
95935.0,1300
95936.0,2583
95937.0,2522
95938.0,2060
95939.0,2583
95940.0,2583
95941.0,2220
95942.0,1160
95943.0,1300
95944.0,2403
95945.0,2583
95946.0,1280
95947.0,2522
95948.0,10
95949.0,2522
95950.0,1280
95951.0,2403
95952.0,2583
95953.0,1320
95954.0,1300
95955.0,2060
95956.0,2280
95957.0,2280
95958.0,1281
95959.0,2582
95960.0,2522
95961.0,1320
95962.0,1560
95963.0,2583
95964.0,1920
95965.0,2583
95966.0,2280
95967.0,2583
95968.0,40
95969.0,2705
95970.0,2705
95971.0,10
95972.0,2462
95973.0,40
95974.0,1920
95975.0,2403
95976.0,2583
95977.0,2583
95978.0,2522
95979.0,2060
95980.0,1280
95981.0,2280
95982.0,1920
95983.0,1280
95984.0,1920
95985.0,1300
95986.0,2403
95987.0,10
95988.0,2060
95989.0,1560
95990.0,2280
95991.0,2582
95992.0,1281
95993.0,2583
95994.0,2585
95995.0,2585
95996.0,1940
95997.0,1560
95998.0,2280
95999.0,2403
96000.0,2583
96001.0,2280
96002.0,1920
96003.0,1280
96004.0,2280
96005.0,50
96006.0,2280
96007.0,2583
96008.0,1302
96009.0,2583
96010.0,1180
96011.0,2522
96012.0,2522
96013.0,1560
96014.0,1920
96015.0,50
96016.0,1920
96017.0,2060
96018.0,2705
96019.0,1302
96020.0,1281
96021.0,2582
96022.0,2280
96023.0,2585
96024.0,2583
96025.0,2582
96026.0,40
96027.0,2705
96028.0,2403
96029.0,2522
96030.0,2582
96031.0,1302
96032.0,2462
96033.0,2280
96034.0,1140
96035.0,1281
96036.0,1301
96037.0,1560
96038.0,2583
96039.0,1301
96040.0,1302
96041.0,1920
96042.0,2280
96043.0,1301
96044.0,2583
96045.0,2585
96046.0,2583
96047.0,2705
96048.0,1920
96049.0,1920
96050.0,50
96051.0,2583
96052.0,2905
96053.0,2220
96054.0,2705
96055.0,2220
96056.0,2582
96057.0,1560
96058.0,2905
96059.0,1160
96060.0,2705
96061.0,2522
96062.0,2522
96063.0,10
96064.0,1160
96065.0,1160
96066.0,1300
96067.0,40
96068.0,1300
96069.0,1280
96070.0,2280
96071.0,2522
96072.0,2583
96073.0,1320
96074.0,2403
96075.0,2583
96076.0,1560
96077.0,2583
96078.0,10
96079.0,2462
96080.0,2522
96081.0,1300
96082.0,1300
96083.0,1560
96084.0,1280
96085.0,2905
96086.0,1920
96087.0,2060
96088.0,10
96089.0,1920
96090.0,1280
96091.0,2403
96092.0,1281
96093.0,1302
96094.0,1160
96095.0,2280
96096.0,1560
96097.0,1300
96098.0,2522
96099.0,2060
96100.0,40
96101.0,2280
96102.0,2060
96103.0,10
96104.0,1140
96105.0,2583
96106.0,10
96107.0,1302
96108.0,1920
96109.0,1302
96110.0,2280
96111.0,2280
96112.0,10
96113.0,2583
96114.0,2583
96115.0,1560
96116.0,2280
96117.0,1301
96118.0,1940
96119.0,2705
96120.0,1160
96121.0,1920
96122.0,1280
96123.0,2585
96124.0,1280
96125.0,1940
96126.0,1302
96127.0,2280
96128.0,2583
96129.0,2060
96130.0,1560
96131.0,2280
96132.0,2060
96133.0,60
96134.0,2060
96135.0,1281
96136.0,1160
96137.0,2060
96138.0,2522
96139.0,1560
96140.0,1560
96141.0,2522
96142.0,10
96143.0,1920
96144.0,1560
96145.0,2220
96146.0,2583
96147.0,2280
96148.0,1280
96149.0,2060
96150.0,1160
96151.0,2583
96152.0,1300
96153.0,2705
96154.0,1920
96155.0,10
96156.0,2582
96157.0,1140
96158.0,1302
96159.0,1160
96160.0,50
96161.0,60
96162.0,1280
96163.0,1300
96164.0,1560
96165.0,1940
96166.0,2522
96167.0,1920
96168.0,1920
96169.0,2583
96170.0,10
96171.0,2583
96172.0,2583
96173.0,1560
96174.0,40
96175.0,2583
96176.0,1301
96177.0,1302
96178.0,1320
96179.0,2583
96180.0,2462
96181.0,2905
96182.0,1281
96183.0,2462
96184.0,1920
96185.0,2522
96186.0,1920
96187.0,2705
96188.0,1920
96189.0,2060
96190.0,1560
96191.0,1560
96192.0,2403
96193.0,1160
96194.0,1302
96195.0,40
96196.0,1920
96197.0,1302
96198.0,2280
96199.0,1140
96200.0,1320
96201.0,1920
96202.0,2462
96203.0,2583
96204.0,2280
96205.0,2060
96206.0,1160
96207.0,2583
96208.0,10
96209.0,2583
96210.0,1560
96211.0,1300
96212.0,2583
96213.0,10
96214.0,2582
96215.0,2403
96216.0,2585
96217.0,1140
96218.0,40
96219.0,1280
96220.0,1920
96221.0,2280
96222.0,2280
96223.0,10
96224.0,2585
96225.0,2522
96226.0,1560
96227.0,50
96228.0,40
96229.0,2705
96230.0,1300
96231.0,1300
96232.0,60
96233.0,2583
96234.0,2280
96235.0,2060
96236.0,2583
96237.0,2403
96238.0,1302
96239.0,1302
96240.0,1920
96241.0,1281
96242.0,1302
96243.0,2705
96244.0,1300
96245.0,10
96246.0,2583
96247.0,1320
96248.0,2585
96249.0,1302
96250.0,2522
96251.0,2585
96252.0,2060
96253.0,50
96254.0,1320
96255.0,1281
96256.0,2462
96257.0,1140
96258.0,1300
96259.0,1920
96260.0,60
96261.0,10
96262.0,2585
96263.0,2403
96264.0,1140
96265.0,2583
96266.0,2583
96267.0,10
96268.0,2582
96269.0,50
96270.0,1160
96271.0,1920
96272.0,1160
96273.0,2705
96274.0,1300
96275.0,10
96276.0,2462
96277.0,1920
96278.0,2585
96279.0,2522
96280.0,1560
96281.0,2585
96282.0,10
96283.0,2582
96284.0,2705
96285.0,1140
96286.0,1300
96287.0,2583
96288.0,2585
96289.0,1281
96290.0,1920
96291.0,2583
96292.0,2060
96293.0,2583
96294.0,10
96295.0,2060
96296.0,1300
96297.0,2522
96298.0,2403
96299.0,10
96300.0,2280
96301.0,2280
96302.0,2280
96303.0,1281
96304.0,1300
96305.0,1320
96306.0,1140
96307.0,1280
96308.0,2462
96309.0,1920
96310.0,2403
96311.0,2462
96312.0,10
96313.0,1300
96314.0,2060
96315.0,1140
96316.0,2585
96317.0,1920
96318.0,1320
96319.0,1940
96320.0,2220
96321.0,1920
96322.0,1320
96323.0,1320
96324.0,10
96325.0,1300
96326.0,1160
96327.0,1920
96328.0,1320
96329.0,2582
96330.0,1160
96331.0,2280
96332.0,1320
96333.0,2280
96334.0,2462
96335.0,1302
96336.0,1280
96337.0,2585
96338.0,2522
96339.0,1281
96340.0,2462
96341.0,2060
96342.0,1300
96343.0,2583
96344.0,2060
96345.0,1300
96346.0,2280
96347.0,1281
96348.0,10
96349.0,1300
96350.0,2583
96351.0,2060
96352.0,2280
96353.0,2280
96354.0,2705
96355.0,2705
96356.0,1160
96357.0,1140
96358.0,2583
96359.0,2583
96360.0,1160
96361.0,10
96362.0,2522
96363.0,1560
96364.0,50
96365.0,1281
96366.0,1920
96367.0,2905
96368.0,2060
96369.0,1140
96370.0,1920
96371.0,2403
96372.0,2060
96373.0,2522
96374.0,1560
96375.0,2522
96376.0,2280
96377.0,2583
96378.0,1920
96379.0,2522
96380.0,1281
96381.0,1940
96382.0,40
96383.0,50
96384.0,10
96385.0,1940
96386.0,1281
96387.0,2280
96388.0,2403
96389.0,1302
96390.0,2583
96391.0,2905
96392.0,2522
96393.0,1320
96394.0,2582
96395.0,2403
96396.0,2583
96397.0,2280
96398.0,2583
96399.0,1140
96400.0,2060
96401.0,1300
96402.0,1180
96403.0,10
96404.0,1281
96405.0,1301
96406.0,2705
96407.0,10
96408.0,2522
96409.0,2403
96410.0,1320
96411.0,2280
96412.0,1320
96413.0,1281
96414.0,1920
96415.0,1300
96416.0,2280
96417.0,2280
96418.0,2220
96419.0,40
96420.0,1302
96421.0,1160
96422.0,1560
96423.0,1560
96424.0,1140
96425.0,2220
96426.0,1920
96427.0,10
96428.0,1302
96429.0,1280
96430.0,1560
96431.0,2280
96432.0,10
96433.0,1920
96434.0,1281
96435.0,2585
96436.0,1560
96437.0,1300
96438.0,1302
96439.0,1280
96440.0,2583
96441.0,1320
96442.0,2280
96443.0,40
96444.0,1302
96445.0,50
96446.0,1560
96447.0,2905
96448.0,1920
96449.0,2583
96450.0,50
96451.0,2583
96452.0,40
96453.0,2583
96454.0,10
96455.0,2522
96456.0,50
96457.0,2582
96458.0,10
96459.0,2583
96460.0,2522
96461.0,1160
96462.0,2280
96463.0,2522
96464.0,1300
96465.0,1300
96466.0,2522
96467.0,50
96468.0,1302
96469.0,2522
96470.0,1302
96471.0,2060
96472.0,2583
96473.0,1320
96474.0,10
96475.0,2905
96476.0,2585
96477.0,2583
96478.0,40
96479.0,2705
96480.0,2280
96481.0,1160
96482.0,2462
96483.0,1940
96484.0,2585
96485.0,2585
96486.0,1140
96487.0,2705
96488.0,2403
96489.0,2583
96490.0,1560
96491.0,1920
96492.0,2522
96493.0,10
96494.0,2522
96495.0,2583
96496.0,2280
96497.0,2585
96498.0,1280
96499.0,2583
96500.0,2462
96501.0,2060
96502.0,1320
96503.0,2403
96504.0,1940
96505.0,2585
96506.0,2583
96507.0,50
96508.0,2583
96509.0,2403
96510.0,2583
96511.0,2462
96512.0,1560
96513.0,2280
96514.0,1560
96515.0,2280
96516.0,2462
96517.0,1140
96518.0,10
96519.0,1280
96520.0,1560
96521.0,1280
96522.0,1560
96523.0,2583
96524.0,2280
96525.0,1940
96526.0,1140
96527.0,2585
96528.0,2583
96529.0,2583
96530.0,1160
96531.0,2705
96532.0,2705
96533.0,2582
96534.0,2705
96535.0,2583
96536.0,2583
96537.0,1281
96538.0,1281
96539.0,1302
96540.0,2583
96541.0,1302
96542.0,1300
96543.0,1560
96544.0,1140
96545.0,1302
96546.0,1560
96547.0,2522
96548.0,2585
96549.0,1280
96550.0,1302
96551.0,1281
96552.0,2522
96553.0,40
96554.0,2585
96555.0,2280
96556.0,2522
96557.0,2522
96558.0,10
96559.0,2060
96560.0,1302
96561.0,1160
96562.0,1300
96563.0,2280
96564.0,2583
96565.0,2583
96566.0,2280
96567.0,1302
96568.0,2522
96569.0,1300
96570.0,2583
96571.0,2522
96572.0,1920
96573.0,2585
96574.0,2583
96575.0,2522
96576.0,1300
96577.0,1180
96578.0,2585
96579.0,2583
96580.0,2583
96581.0,2582
96582.0,2583
96583.0,1281
96584.0,2060
96585.0,2280
96586.0,1300
96587.0,2583
96588.0,2060
96589.0,2060
96590.0,1560
96591.0,1280
96592.0,1140
96593.0,1140
96594.0,1302
96595.0,1300
96596.0,2582
96597.0,2583
96598.0,50
96599.0,2583
96600.0,1280
96601.0,1300
96602.0,1300
96603.0,1300
96604.0,10
96605.0,1302
96606.0,1140
96607.0,2403
96608.0,1302
96609.0,2522
96610.0,10
96611.0,1281
96612.0,40
96613.0,1300
96614.0,1920
96615.0,2403
96616.0,1920
96617.0,1320
96618.0,2060
96619.0,1920
96620.0,2403
96621.0,2462
96622.0,1302
96623.0,2280
96624.0,2583
96625.0,2583
96626.0,2060
96627.0,2583
96628.0,1160
96629.0,2522
96630.0,2060
96631.0,2522
96632.0,1560
96633.0,60
96634.0,1160
96635.0,2522
96636.0,1300
96637.0,1302
96638.0,2585
96639.0,1301
96640.0,2403
96641.0,2583
96642.0,2522
96643.0,1140
96644.0,1302
96645.0,2522
96646.0,2583
96647.0,1180
96648.0,2585
96649.0,1281
96650.0,2582
96651.0,10
96652.0,2280
96653.0,2583
96654.0,1302
96655.0,2583
96656.0,2585
96657.0,1920
96658.0,1280
96659.0,1302
96660.0,2522
96661.0,1140
96662.0,10
96663.0,10
96664.0,1301
96665.0,1920
96666.0,1280
96667.0,2585
96668.0,2583
96669.0,2582
96670.0,2583
96671.0,2280
96672.0,1300
96673.0,1160
96674.0,1320
96675.0,2280
96676.0,2705
96677.0,2060
96678.0,2583
96679.0,1160
96680.0,2462
96681.0,2583
96682.0,1560
96683.0,1160
96684.0,2220
96685.0,2522
96686.0,1560
96687.0,1920
96688.0,1281
96689.0,2582
96690.0,1920
96691.0,2522
96692.0,50
96693.0,2522
96694.0,1920
96695.0,2403
96696.0,2220
96697.0,2585
96698.0,2582
96699.0,1160
96700.0,2060
96701.0,2522
96702.0,1300
96703.0,2522
96704.0,1300
96705.0,1920
96706.0,2280
96707.0,2582
96708.0,2522
96709.0,2585
96710.0,2403
96711.0,60
96712.0,1920
96713.0,1160
96714.0,2403
96715.0,2280
96716.0,2060
96717.0,1281
96718.0,2522
96719.0,1140
96720.0,1320
96721.0,2060
96722.0,1281
96723.0,1140
96724.0,2582
96725.0,1280
96726.0,2583
96727.0,1300
96728.0,2582
96729.0,2705
96730.0,1320
96731.0,2280
96732.0,1160
96733.0,1160
96734.0,1320
96735.0,10
96736.0,10
96737.0,1281
96738.0,2585
96739.0,1302
96740.0,2585
96741.0,2583
96742.0,10
96743.0,2522
96744.0,1320
96745.0,2582
96746.0,1560
96747.0,2583
96748.0,1300
96749.0,2583
96750.0,1320
96751.0,1280
96752.0,1920
96753.0,2060
96754.0,1920
96755.0,2403
96756.0,2220
96757.0,2905
96758.0,2582
96759.0,1140
96760.0,50
96761.0,1140
96762.0,2060
96763.0,2280
96764.0,10
96765.0,1560
96766.0,40
96767.0,2060
96768.0,1300
96769.0,2403
96770.0,1281
96771.0,10
96772.0,2585
96773.0,2403
96774.0,2060
96775.0,2220
96776.0,1280
96777.0,1302
96778.0,1920
96779.0,50
96780.0,1320
96781.0,1560
96782.0,1920
96783.0,50
96784.0,2522
96785.0,1140
96786.0,2522
96787.0,2585
96788.0,2705
96789.0,2403
96790.0,2403
96791.0,1180
96792.0,2522
96793.0,1920
96794.0,1560
96795.0,10
96796.0,10
96797.0,2705
96798.0,1940
96799.0,1560
96800.0,2522
96801.0,1920
96802.0,1320
96803.0,1302
96804.0,2583
96805.0,1302
96806.0,2585
96807.0,2583
96808.0,1302
96809.0,1160
96810.0,2060
96811.0,2403
96812.0,1160
96813.0,2583
96814.0,1560
96815.0,2705
96816.0,1560
96817.0,2060
96818.0,1320
96819.0,2582
96820.0,1560
96821.0,2280
96822.0,2280
96823.0,1280
96824.0,1560
96825.0,2583
96826.0,2583
96827.0,2060
96828.0,2060
96829.0,1560
96830.0,1302
96831.0,1301
96832.0,2585
96833.0,10
96834.0,1560
96835.0,40
96836.0,10
96837.0,2280
96838.0,2583
96839.0,50
96840.0,1302
96841.0,1140
96842.0,40
96843.0,1280
96844.0,1281
96845.0,1920
96846.0,10
96847.0,2582
96848.0,1300
96849.0,1281
96850.0,2583
96851.0,2403
96852.0,1300
96853.0,2583
96854.0,40
96855.0,1300
96856.0,2583
96857.0,2462
96858.0,1301
96859.0,2585
96860.0,1302
96861.0,60
96862.0,2060
96863.0,1280
96864.0,2583
96865.0,2583
96866.0,1560
96867.0,2705
96868.0,1320
96869.0,1560
96870.0,1560
96871.0,1180
96872.0,1280
96873.0,1920
96874.0,1160
96875.0,2060
96876.0,2705
96877.0,2582
96878.0,2583
96879.0,10
96880.0,2583
96881.0,2705
96882.0,40
96883.0,2583
96884.0,2462
96885.0,40
96886.0,1920
96887.0,1560
96888.0,2522
96889.0,2585
96890.0,1300
96891.0,1302
96892.0,1302
96893.0,10
96894.0,10
96895.0,1160
96896.0,2522
96897.0,2060
96898.0,2583
96899.0,1920
96900.0,1180
96901.0,1281
96902.0,1920
96903.0,2220
96904.0,2403
96905.0,1320
96906.0,2060
96907.0,2060
96908.0,2522
96909.0,1300
96910.0,1320
96911.0,1140
96912.0,10
96913.0,1280
96914.0,1301
96915.0,2403
96916.0,1180
96917.0,1300
96918.0,1560
96919.0,10
96920.0,10
96921.0,2280
96922.0,1140
96923.0,2522
96924.0,2522
96925.0,1320
96926.0,2585
96927.0,1920
96928.0,1320
96929.0,40
96930.0,2060
96931.0,1920
96932.0,2060
96933.0,2585
96934.0,2280
96935.0,2403
96936.0,2583
96937.0,2585
96938.0,2583
96939.0,1940
96940.0,40
96941.0,2585
96942.0,1280
96943.0,2522
96944.0,2583
96945.0,2060
96946.0,60
96947.0,10
96948.0,2582
96949.0,1302
96950.0,2585
96951.0,1920
96952.0,2705
96953.0,2583
96954.0,10
96955.0,1560
96956.0,2220
96957.0,2585
96958.0,1140
96959.0,1300
96960.0,1940
96961.0,1560
96962.0,1560
96963.0,2583
96964.0,10
96965.0,1280
96966.0,1302
96967.0,1560
96968.0,1302
96969.0,1280
96970.0,2280
96971.0,40
96972.0,10
96973.0,2583
96974.0,1281
96975.0,2705
96976.0,1160
96977.0,1280
96978.0,2583
96979.0,2583
96980.0,1160
96981.0,1302
96982.0,1560
96983.0,2403
96984.0,10
96985.0,1300
96986.0,1300
96987.0,2060
96988.0,2582
96989.0,1300
96990.0,1920
96991.0,2403
96992.0,2060
96993.0,1140
96994.0,1560
96995.0,10
96996.0,2462
96997.0,50
96998.0,1920
96999.0,2403
97000.0,2522
97001.0,1280
97002.0,1302
97003.0,2060
97004.0,1560
97005.0,2280
97006.0,2582
97007.0,1302
97008.0,2583
97009.0,2583
97010.0,60
97011.0,60
97012.0,2522
97013.0,10
97014.0,2403
97015.0,40
97016.0,2522
97017.0,2583
97018.0,2582
97019.0,60
97020.0,2060
97021.0,2583
97022.0,2280
97023.0,2905
97024.0,2522
97025.0,2403
97026.0,2905
97027.0,2583
97028.0,1920
97029.0,1560
97030.0,2582
97031.0,2060
97032.0,1160
97033.0,1140
97034.0,1300
97035.0,1300
97036.0,1920
97037.0,40
97038.0,2280
97039.0,1160
97040.0,1560
97041.0,2522
97042.0,1560
97043.0,50
97044.0,1280
97045.0,2060
97046.0,2220
97047.0,2280
97048.0,2582
97049.0,2060
97050.0,2705
97051.0,2585
97052.0,1140
97053.0,2522
97054.0,1320
97055.0,2280
97056.0,2583
97057.0,1920
97058.0,1560
97059.0,50
97060.0,2522
97061.0,2280
97062.0,2583
97063.0,2583
97064.0,1302
97065.0,2280
97066.0,2280
97067.0,1281
97068.0,2583
97069.0,1160
97070.0,1280
97071.0,1920
97072.0,2522
97073.0,1320
97074.0,10
97075.0,2403
97076.0,1280
97077.0,2585
97078.0,1920
97079.0,2280
97080.0,2220
97081.0,2060
97082.0,1301
97083.0,2220
97084.0,10
97085.0,1300
97086.0,1160
97087.0,10
97088.0,1302
97089.0,2280
97090.0,2522
97091.0,2280
97092.0,1560
97093.0,1280
97094.0,1180
97095.0,2403
97096.0,10
97097.0,1160
97098.0,2582
97099.0,2403
97100.0,2522
97101.0,1180
97102.0,10
97103.0,1281
97104.0,1560
97105.0,2060
97106.0,50
97107.0,2583
97108.0,2583
97109.0,1160
97110.0,1302
97111.0,2280
97112.0,2705
97113.0,1560
97114.0,1301
97115.0,10
97116.0,1281
97117.0,1302
97118.0,2060
97119.0,10
97120.0,2280
97121.0,1302
97122.0,1180
97123.0,2705
97124.0,1160
97125.0,1140
97126.0,2583
97127.0,1320
97128.0,60
97129.0,1300
97130.0,10
97131.0,2060
97132.0,2583
97133.0,2060
97134.0,2585
97135.0,2280
97136.0,1140
97137.0,1320
97138.0,1302
97139.0,1920
97140.0,2705
97141.0,2582
97142.0,2280
97143.0,1300
97144.0,1920
97145.0,1280
97146.0,2522
97147.0,1302
97148.0,1280
97149.0,1160
97150.0,1302
97151.0,1281
97152.0,2522
97153.0,2403
97154.0,2705
97155.0,2583
97156.0,2583
97157.0,1302
97158.0,1160
97159.0,2280
97160.0,10
97161.0,10
97162.0,2522
97163.0,2705
97164.0,1302
97165.0,1280
97166.0,2462
97167.0,1280
97168.0,2522
97169.0,2583
97170.0,1140
97171.0,1160
97172.0,1560
97173.0,2403
97174.0,2280
97175.0,1140
97176.0,1920
97177.0,2522
97178.0,1160
97179.0,2583
97180.0,2522
97181.0,1940
97182.0,1560
97183.0,1560
97184.0,2280
97185.0,1140
97186.0,2522
97187.0,2403
97188.0,40
97189.0,2705
97190.0,1920
97191.0,2280
97192.0,2220
97193.0,2403
97194.0,2583
97195.0,1280
97196.0,40
97197.0,50
97198.0,2462
97199.0,1560
97200.0,2403
97201.0,1302
97202.0,2583
97203.0,50
97204.0,2522
97205.0,2280
97206.0,1300
97207.0,60
97208.0,1140
97209.0,2280
97210.0,2522
97211.0,2583
97212.0,2060
97213.0,10
97214.0,40
97215.0,2280
97216.0,2522
97217.0,2583
97218.0,2060
97219.0,2585
97220.0,2522
97221.0,1300
97222.0,1281
97223.0,2583
97224.0,2403
97225.0,2280
97226.0,2522
97227.0,2403
97228.0,1560
97229.0,1280
97230.0,1160
97231.0,1160
97232.0,1160
97233.0,1160
97234.0,2060
97235.0,1560
97236.0,2280
97237.0,2583
97238.0,1160
97239.0,1300
97240.0,2060
97241.0,1160
97242.0,1281
97243.0,40
97244.0,1300
97245.0,2522
97246.0,2583
97247.0,2522
97248.0,2060
97249.0,2582
97250.0,2705
97251.0,40
97252.0,2060
97253.0,1300
97254.0,1300
97255.0,2585
97256.0,1320
97257.0,1281
97258.0,1280
97259.0,2522
97260.0,60
97261.0,2280
97262.0,1560
97263.0,1160
97264.0,1300
97265.0,2583
97266.0,2583
97267.0,10
97268.0,1140
97269.0,2583
97270.0,1320
97271.0,60
97272.0,40
97273.0,2582
97274.0,1300
97275.0,1300
97276.0,2705
97277.0,2403
97278.0,1302
97279.0,2403
97280.0,2522
97281.0,2705
97282.0,2280
97283.0,2583
97284.0,1281
97285.0,1920
97286.0,1160
97287.0,1281
97288.0,50
97289.0,1940
97290.0,1281
97291.0,2583
97292.0,2220
97293.0,1300
97294.0,2280
97295.0,2585
97296.0,1560
97297.0,10
97298.0,1140
97299.0,2060
97300.0,2060
97301.0,2522
97302.0,2583
97303.0,2522
97304.0,2583
97305.0,2280
97306.0,1320
97307.0,2060
97308.0,1140
97309.0,1281
97310.0,1300
97311.0,2585
97312.0,2583
97313.0,2522
97314.0,2582
97315.0,10
97316.0,1280
97317.0,1560
97318.0,2060
97319.0,1300
97320.0,2583
97321.0,1281
97322.0,2060
97323.0,1140
97324.0,1320
97325.0,1160
